decoy,database,partner1,partner2,complex_type,dG_exp,affinity,classifier,cms,ddg_filter1,dslf_fa13,fa_atr,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,holes,hxl_tors,ifa_complex_normalized,ifa_dG_cross,ifa_dG_cross_dSASAx100,ifa_dG_separated,ifa_dG_separated_dSASAx100,ifa_dSASA_hphobic,ifa_dSASA_int,ifa_dSASA_polar,ifa_delta_unsatHbonds,ifa_hbond_E_fraction,ifa_hbonds_int,ifa_nres_all,ifa_nres_int,ifa_packstat,ifa_per_residue_energy_int,ifa_sc_value,ifa_side1_normalized,ifa_side1_score,ifa_side2_normalized,ifa_side2_score,interaction_energy,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,omega,p_aa_pp,pro_close,rama_prepro,ref,sc,total_score
1e6e,pdbbind,A,B,dimeric,-8.27484170985521,8.6e-07,0,422.033264160156,-39.8859481811523,0.0,-3217.94697150205,99.6911340614517,320.151015021795,449.475874620015,-989.012703048569,-187.663414606853,-114.930388128994,88.9395586459778,128.836555582624,358.578210738154,2286.93984783552,-96.9445656638319,-146.755937355259,-77.0293002800541,-202.429536303516,1.62806236743927,120.980951386208,-2.43505454063416,-39.8859481811523,-2.1169068813324,-39.8859481811523,-2.1169068813324,1064.08227539063,1884.16174316406,820.079467773438,6,0.180629715323448,6,570,77,0.535849809646606,-1.42773878574371,0.578259110450744,-1.78754842281342,-78.6521301269531,-0.94799268245697,-31.2837600708008,-39.8859488420267,1224.44461516019,-4.7966633142691295,-30.5847297116127,-1272.45190729885,27.2437348826733,-140.400408215478,5.2718616369762,119.308504479105,-136.896494,0.578259110450744,-1387.98115537865
1s1q,pdbbind,A,B,dimeric,-4.50341995200772,0.0005,0,349.574493408203,-44.0448913574219,0.0,-1190.25641143462,32.0969866513183,129.43503995667,171.459141001878,-348.345299898312,-70.6285729354522,-37.5130201146633,29.7238092046862,43.1480279901211,124.389788207521,770.206915426582,-28.4013793130672,-70.6544683718072,-15.274026157379,-73.1676969074434,0.087315566837787,50.4806318934342,-2.72420859336853,-44.0448913574219,-3.41132712364197,-44.0448913574219,-3.41132712364197,698.059326171875,1291.13647460938,593.0771484375,5,0.223016023635864,5,213,58,0.572041630744934,-3.31398367881775,0.718743205070495,-3.31316685676575,-96.0818405151367,-3.31480050086975,-96.1292190551758,-42.41127481858671,428.333007620113,-1.27721330948855,-8.12049095060861,-437.903189908268,19.7709249316281,-43.63607000326471,2.73771361698238,44.1361415018219,-100.996718,0.718743205070495,-580.256429301619
5vko,pdbbind,A,B,dimeric,-11.4568636578567,4e-09,1,924.081115722656,-100.890296936035,0.0,-1391.95637899673,31.4014461419986,125.858168126468,238.522740780899,-365.672644247894,-88.3530534403818,-42.4666375851781,26.7138151804901,57.5113281904023,123.681674147334,997.265965472705,-52.7825503260431,-62.2044814924108,-35.3008728790756,-82.247999110314,-0.247299566864967,41.8588008470649,-2.63606810569763,-100.890296936035,-3.01827764511108,-100.890296936035,-3.01827764511108,1851.77600097656,3342.64477539062,1490.86865234375,11,0.220143005251884,18,232,113,0.677880704402923,-2.54646611213684,0.685170948505401,-3.06883263587952,-251.644271850586,-1.16472256183624,-36.1063995361328,-98.189548810575,521.458861393988,-1.94792922161977,-13.782462432455,-550.327595850239,25.449691311899,-51.3347775560286,1.45339328273103,13.7457493511951,-78.1120419999999,0.685170948505401,-611.567790911198
1jtg,prodigy,B,A,dimeric,-12.8,4.14e-10,1,673.1181640625,-75.3998870849609,-2.51902699880661,-2606.5842702666,87.6897624196664,215.739422187122,327.07767286545,-859.87115662265,-138.033732003587,-105.187866753866,66.3350291365181,96.6057291563164,270.12899130913,1897.56273752196,-103.918071663424,-142.31936170869,-58.2824751741527,-162.320251151512,1.34773278236389,131.261638401222,-2.69217777252197,-75.3998870849609,-2.86637234687805,-75.3998870849609,-2.86637234687805,1446.12622070313,2630.49877929687,1184.37243652344,15,0.218401342630386,13,427,101,0.688108086585998,-2.44959950447083,0.583147644996643,-2.86422848701477,-137.482971191406,-2.07408666610718,-109.92658996582,-75.3998892616374,1038.23991869344,-3.68349160460116,-25.0359831459766,-1046.79015582001,22.289602299743,-94.1527805721838,2.55207684567337,74.2558121980863,-30.599702,0.583147644996643,-1149.55993245174
5f5s,pdbbind,A,B,dimeric,-10.4468261507847,2.2e-08,0,313.733428955078,-30.0041770935059,0.0,-1329.62007207104,46.1176608060852,163.634518112212,252.621722674433,-432.403626373074,-93.762881967163,-39.4190742545841,36.4184097817415,65.0398409235792,121.257851375479,1051.09830251368,-40.4858028728433,-15.1914356257379,-27.1061154291688,-147.433417718629,0.804189085960388,26.9583000635974,-2.03829479217529,-30.0041770935059,-2.36078095436096,-30.0041770935059,-2.36078095436096,676.2587890625,1270.94287109375,594.68408203125,2,0.236001804471015,6,230,34,0.530332267284393,-1.7180609703064,0.697319269180297,-1.47217106819153,-25.0269069671631,-1.96395099163055,-33.3871650695801,-30.0041775688956,538.835521300907,-1.64395054663826,-11.1766379015039,-552.5742654349,15.8132640708487,-41.3649484274865,0.732207595275718,31.2405812209897,-86.393736,0.697319269180297,-468.80778418393294
1xu1,prodigy,ABD,T,multi,-11.2,6.16e-09,1,519.087097167969,-66.1784210205078,-3.80843225357503,-2590.40562266832,72.7549267069644,280.850624464539,368.57745953021,-829.054317117778,-156.620194831058,-96.2156021569123,53.4329224124816,96.4969031891734,251.73792741089,1638.59174898403,-110.241577760336,-276.848081878121,-49.887424985081104,-47.52482252360871,1.72621405124664,94.82949090764,-3.02394533157349,-66.1784210205078,-3.91951179504395,-66.1784210205078,-3.91951179504395,902.822570800781,1688.43530273438,785.612731933594,3,0.211259186267852,12,450,65,0.643420279026031,-2.76189374923706,0.750516653060913,-2.69572782516479,-110.524841308594,-2.87492704391479,-68.9982452392578,-64.66546019735,942.984304949725,-3.34847037371624,-21.4309736855035,-951.475911254042,60.43450528033,-124.270508012188,3.60068984496842,62.5234992252276,-26.458444,0.750516653060913,-1360.77538059406
2jjt,pdbbind,A,C,dimeric,-8.07745865496365,1.2e-06,0,562.42431640625,-50.5910453796387,-2.27390651816871,-1205.59519656022,36.4117736564539,119.71323569089,189.261416437265,-413.373248275631,-68.13535055024,-63.9880132529329,27.1409685489167,44.12807900869871,118.000379857488,834.230545942043,-44.7596873734506,-115.255735376234,-32.4040018455861,-25.6966366082429,0.979382693767547,80.637209687894,-2.74100136756897,-50.5910453796387,-2.64112663269043,-50.5910453796387,-2.64112663269043,1008.76098632813,1915.51000976563,906.749084472656,12,0.221337124705314,11,228,63,0.631243348121643,-2.45515155792236,0.751776397228241,-2.18996810913086,-72.2689514160156,-2.74685311317444,-82.4055938720703,-49.6837443188598,451.839927837748,-2.25760346903479,-14.5332874065677,-466.904529973678,23.7576187197579,-53.3644918533175,7.01912929426607,19.1189663692246,-67.665848,0.751776397228241,-624.948286012662
6iua,pdbbind,A,B,dimeric,-11.86754289749,2e-09,1,680.527770996094,-80.097297668457,0.0,-2735.23522736772,71.1129564523539,211.857014578162,349.441437873789,-826.89335595969,-143.282434736166,-86.6020695355364,82.8456033711017,92.3728414271766,289.853545229675,1942.74053478471,-70.4733009375788,-7.46229484970855,-49.2078915629095,-317.738140639807,0.405475556850433,104.541405955233,-2.57548570632935,-80.097297668457,-3.16286516189575,-80.097297668457,-3.16286516189575,1071.77612304688,2532.42846679687,1460.65222167969,13,0.311837017536163,20,444,84,0.612623035907745,-2.15045046806335,0.686784982681274,-2.25835943222046,-146.793365478516,-1.78128814697266,-33.8444747924805,-80.0972947454629,1078.01184294341,-2.16186246773712,-15.8821424074104,-1112.11101170612,34.1258465641147,-67.7349971521533,3.82587025726256,100.935551948322,-70.395402,0.686784982681274,-1143.51567993723
2v3b,pdbbind,A,B,dimeric,-7.23191376025735,5e-06,0,291.763458251953,-29.653829574585,0.0,-2376.82415698857,56.105481418713,220.608001416668,310.736882569191,-755.595262955037,-130.190324206569,-87.8553080612224,45.5633911879164,86.2845484572896,245.324290616384,1523.61048101207,-70.6288650000727,-150.190802810892,-31.9060926963784,-121.897195963615,1.70303630828857,56.3062257243875,-2.79315543174744,-29.653829574585,-2.28729104995727,-29.653829574585,-2.28729104995727,797.7998046875,1296.46069335938,498.660949707031,4,0.166034638881683,4,434,57,0.633163630962371,-1.92004024982452,0.634250044822692,-2.00098752975464,-68.033576965332,-1.80037915706635,-41.408718109130895,-29.6538298192177,861.218981157743,-3.33380022573023,-21.6127260323429,-900.82664382325,40.7703221156223,-117.207825572776,3.6337662239078896,88.4494604264999,17.22769,0.634250044822692,-1212.22948201007
3qbt,pdbbind,A,B,dimeric,-8.24790593958679,9e-07,0,528.816528320313,-69.3456192016602,0.0,-1714.97287341625,53.1767489572496,196.666007575322,296.433713118747,-555.356707963896,-109.48018390568,-68.95302061012,47.0111332680895,71.0986017449617,180.242867110376,1180.23580788002,-49.75494257323,-115.740006086005,-48.407089050659295,-86.1742921450479,0.836289823055267,62.2313162221874,-2.6242983341217,-69.3456192016602,-3.68179512023926,-69.3456192016602,-3.68179512023926,969.524841308594,1883.47314453125,913.9482421875,7,0.289961189031601,14,300,59,0.634904563426971,-2.53085732460022,0.705425977706909,-2.73485112190247,-82.0455322265625,-2.31982898712158,-67.2750473022461,-65.8792818693803,627.954756085598,-2.84834635336555,-18.5077405564231,-661.379586274388,28.2054104280824,-48.9411808583823,0.685623296337494,30.5231360748001,-81.238618,0.705425977706909,-787.289466031677
5tzp,pdbbind,A,B,dimeric,-10.263064038355,3e-08,0,485.385192871094,-61.433032989502,0.0,-1038.06055098921,16.8649052615592,84.3662202890241,151.062479920792,-249.028631808364,-65.6837646124068,-26.9076137672218,21.8345854370768,39.5038627847782,98.2570531441028,730.905180981249,-19.0191819717437,-2.37826449009993,-21.2769897050105,-113.194484984385,-0.234071284532547,29.4088114630854,-2.27360725402832,-61.433032989502,-4.07158708572388,-61.433032989502,-4.07158708572388,1011.90051269531,1508.82275390625,496.922302246094,1,0.132580265402793,7,160,58,0.641505420207977,-2.35171365737915,0.780496895313262,-2.73910307884216,-106.825019836426,-1.55654609203339,-29.5743770599365,-61.4330324798278,401.469648004676,-1.03972998076816,-7.11149714633293,-420.690015543594,15.9509788584475,-17.6652805531679,0.767616865358854,32.0410415749515,-4.15352199999998,0.780496895313262,-363.77714296720495
5g15,pdbbind,A,B,dimeric,-9.23533910132446,1.7e-07,0,562.194458007813,-54.8346633911133,0.0,-2093.45541959503,59.903735589156895,209.271966888265,327.828317345596,-665.308110961304,-131.941270402847,-74.4059494158403,50.118813482641,87.1843970640373,212.945839367659,1422.4971958899,-68.8198930644749,-106.553633028183,-45.536847986496,-122.99272650969,0.931096136569976,93.7696702234697,-2.75920820236206,-54.8346633911133,-3.07627415657043,-54.8346633911133,-3.07627415657043,931.858032226563,1782.50244140625,850.644409179687,10,0.228615686297416,11,353,58,0.675250649452209,-3.05134892463684,0.711739897727966,-3.16415071487427,-110.745277404785,-2.87969422340393,-66.2329635620117,-54.8346615285161,764.47309437437,-2.87846494277385,-19.9908311910111,-794.493283835682,37.3891112640937,-80.6616650919585,6.05559713109986,61.1865630602401,-99.5866819999999,0.711739897727966,-974.00047634476
3tnf,pdbbind,A,B,dimeric,-15.0067159453729,1e-11,1,873.566101074219,-96.2189102172852,0.0,-3177.93962943698,171.260768631989,400.207587012783,622.074461482886,-1048.62733080949,-203.325228387862,-127.420004315175,109.914560183898,151.46114857297,336.235905187674,2531.47286968251,-63.2642108127244,-97.447668471041,-64.6471541816794,-319.130631489299,0.435215920209884,91.2542608263535,-1.77353012561798,-96.2189102172852,-2.82376074790955,-96.2189102172852,-2.82376074790955,1870.04138183594,3407.47387695313,1537.43249511719,9,0.178883761167526,13,549,119,0.552809834480285,-1.38453435897827,0.687700986862182,-0.27171179652214,-14.1290130615234,-2.24821758270264,-150.630569458008,-96.2189117758306,1292.07170034405,-4.88159648746483,-32.354408187561,-1345.68954982731,64.6832420654853,-72.9051876691728,2.02509606064295,46.3605374944971,-235.057572,0.687700986862182,-973.668034530022
2ptt,pdbbind,A,B,dimeric,-7.36412294548228,4e-06,0,362.493957519531,-38.3480072021484,-1.04612171213224,-1136.48182393017,34.4172722155934,105.304766505378,213.61671435065,-407.212464606707,-72.4154864888491,-53.1116680961677,29.7087274634429,50.4666556371446,99.4522439430244,797.352784749465,-47.2115050443478,-125.055213674526,-28.9265277727942,-24.1567467107901,1.46420061588287,48.4958516495377,-2.96230340003967,-38.3480072021484,-2.76796913146973,-38.3480072021484,-2.76796913146973,438.9582214355471,1385.42028808594,946.462036132813,4,0.423637300729751,11,211,59,0.610558032989502,-2.78614497184753,0.669040560722351,-3.0043306350708,-93.1342544555664,-2.54458212852478,-71.2482986450195,-30.0638747295082,433.88514598511694,-1.80818591042839,-12.077512091587,-439.999417497897,17.6722927617217,-50.7779597560332,1.22738008852427,25.2490358315479,-81.6142499999999,0.669040560722351,-625.046012111282
1t0p,pdbbind,A,B,dimeric,-6.27834609576583,2.5e-05,0,362.512817382812,-35.5553779602051,-0.89650782850901,-1481.47255530993,34.0159170220636,111.67119586665,242.834220897237,-489.340753664233,-84.2073447299699,-66.0702476574905,33.4863196827617,59.5989910735392,156.306578220649,983.588923174561,-50.634238516029,-96.3256059443103,-31.8885201515933,-71.7209698291397,1.41622090339661,71.0776753927262,-2.88119554519653,-35.5553779602051,-2.65064215660095,-35.5553779602051,-2.65064215660095,698.765319824219,1341.38732910156,642.622009277344,7,0.321049720048904,8,260,51,0.656391203403472,-2.44972705841064,0.656688630580902,-2.0227997303009,-50.5699920654297,-2.86023426055908,-74.3660888671875,-35.5553782555459,551.706399108396,-1.85020341516134,-12.8224920227085,-572.703939224429,11.0949972411269,-52.9863353708608,0.695212290511278,37.1695348983191,-29.437092,0.656688630580902,-749.11084079582
4a94,pdbbind,A,D,dimeric,-15.4293649840797,4.9e-12,1,535.725524902344,-54.4246673583984,-4.76163452462456,-2154.50918580166,49.3662309990625,164.322643038245,312.494599400445,-646.359531379678,-118.233649398615,-73.4814677491339,47.4053363077974,82.3010758388132,237.21801845334,1500.17588005549,-61.49027052991,-93.211718985156,-49.5423668252572,-130.346122878983,2.00000619888306,76.2929009531475,-2.65285420417786,-54.4246673583984,-2.68796610832214,-54.4246673583984,-2.68796610832214,1099.36865234375,2024.75280761719,925.384094238281,14,0.228591114282608,10,353,82,0.685492515563964,-2.29985499382019,0.649215579032897,-2.2361569404602,-105.09937286377,-2.38539218902588,-83.4887313842773,-51.6766896448646,785.687332534805,-3.50943189187017,-24.120888677241,-842.722183246177,34.2896586612491,-74.3363448451734,2.8161114775464,92.8331862297111,-45.035744,0.649215579032897,-936.457566783836
1xg2,pdbbind,A,B,dimeric,-11.3246544726318,5e-09,1,617.201965332031,-62.2777709960937,-1.96097198200042,-2844.27208359546,67.431050603348,211.767794355611,406.824436955606,-935.506676808613,-140.983711756655,-108.548409011292,59.31595852114,91.6330163256122,295.331626008896,1970.67708752454,-93.5824952588425,-161.906025517769,-65.5578052652453,-169.442886171092,0.259349524974823,128.334078329687,-2.81239056587219,-62.2777709960937,-2.73916172981262,-62.2777709960937,-2.73916172981262,1069.80908203125,2273.60693359375,1203.7978515625,7,0.290893137454986,14,468,101,0.683724820613861,-2.3686785697937,0.701792120933532,-2.32885837554932,-107.127487182617,-2.40198278427124,-132.10905456543,-62.2777692382088,1094.44300876648,-4.2331874141606,-29.1751477272207,-1125.24895663066,50.2669811163859,-89.0089579332381,3.91169849355331,107.875217547044,-34.583416,0.701792120933532,-1316.19877652434
6uyu,pdbbind,A,B,dimeric,-7.77480218511557,2e-06,0,347.950988769531,-33.67578125,0.0,-487.508606653769,10.9675281221386,49.7381470511795,99.6435015032914,-128.130145893785,-31.1287453007549,-18.8528667589662,8.91706431747436,20.7567730723192,41.5817249817112,350.101626924108,-11.9636069807396,-33.4575565615019,-8.12055167324196,-22.5530851350439,1.62462556362152,17.2276480915863,-2.46240496635437,-33.67578125,-2.78296995162964,-33.67578125,-2.78296995162964,771.041625976563,1210.06628417969,439.0246887207031,11,0.14688716828823,4,91,43,0.552170097827911,-2.70948171615601,0.739683449268341,-3.04135179519653,-94.2819061279297,-1.85215044021606,-22.2258052825928,-28.7292427732902,173.35513900775,-0.846889664331875,-5.87330874809892,-189.38224254534,7.60085297394068,-20.5789624074818,0.256785349130624,-9.12185312069346,-36.707226,0.739683449268341,-224.078856049118
2voh,pdbbind,A,B,dimeric,-12.2782221371233,1e-09,1,632.166564941406,-80.2435760498047,0.0,-1078.64500372929,23.3826128949403,78.556979210059,192.618137545652,-350.220170568434,-66.844047211513,-36.74031369828,27.9052460666788,45.6130819271903,105.244700286791,793.056301557387,-9.5644610491231,-4.23077072252684,-35.569020201722,-132.30852030305,0.17906430363655,17.9739519945017,-2.48604893684387,-80.2435760498047,-4.06643772125244,-80.2435760498047,-4.06643772125244,1329.46459960938,1973.31384277344,643.849243164063,5,0.111228495836257,7,179,67,0.644706666469574,-3.16083145141602,0.770844578742981,-3.59528589248657,-161.787857055664,-2.2721745967865,-49.9878425598145,-80.2435749825226,431.4167455986511,-1.11131087343307,-7.74531846366031,-448.892612265279,15.6765000070808,-30.2824292608054,2.53627106563651,35.0116853672293,-11.841008,0.770844578742981,-445.00277282532
1b2s,pdbbind,A,D,dimeric,-13.3752135469297,1.57e-10,1,466.0979309082031,-63.8104476928711,0.0,-1183.18159400437,27.8666791383531,92.0558905212556,192.517695939626,-405.820383979637,-71.0316482467568,-45.8502603830304,32.1482931882095,49.8805303827442,118.598778614825,848.151310367632,-56.2208440441102,-54.560191186638,-29.1146544194232,-69.6656049806988,1.2877984046936,47.6367057447771,-2.96361303329468,-63.8104476928711,-4.09750509262085,-63.8104476928711,-4.09750509262085,843.371215820313,1557.30004882813,713.928833007813,4,0.290744602680206,13,200,68,0.683752000331878,-2.97060918807983,0.761137604713439,-3.33600378036499,-126.768142700195,-2.50777649879456,-75.2332916259766,-63.8104462502675,444.848637789723,-1.54878386531337,-9.75047887243263,-471.065342732536,16.2348978113785,-49.3495077759912,2.14658622815534,11.4310112906038,-29.080344,0.761137604713439,-592.722621473652
2g45_ion,pdbbind,A,B,dimeric,-7.57123047263922,2.82e-06,0,320.115692138672,-40.8045883178711,0.0,-987.04545341769,34.1990355570948,106.113062245831,168.191413655887,-336.842863366057,-64.6509690160692,-43.1653653559968,33.3553691719302,46.1313568615505,101.125014637173,722.449166836531,-32.2808349974301,-56.0758885804065,-26.2870703106643,-48.3016112050329,0.484146386384964,40.268642958127,-2.55212807655335,-40.8045883178711,-3.8711793422699,-40.8045883178711,-3.8711793422699,592.9814453125,1054.06091308594,461.079498291016,8,0.211747497320175,7,194,47,0.670953929424285,-3.45538544654846,0.743151843547821,-3.73027968406677,-104.447830200195,-3.0502781867981,-57.9552879333496,-38.4950163571003,365.454465623131,-1.65795353027508,-11.4908482364688,-391.995526653922,5.47216071573274,-53.9324058031917,1.19380670721923,2.65492862545958,-67.99447,0.743151843547821,-495.112836877536
